filename,file_path,true_class,predicted_class,confidence,error_type
exammodelsankuranubhav8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav8.graphml,Ironbar_like,Screw_like,0.7372569441795349,Ironbar_like → Screw_like
44965k435.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k435.graphml,Ironbar_like,Nuts,0.662843644618988,Ironbar_like → Nuts
raipipemodel0.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel0.graphml,Ironbar_like,Nuts,0.6554033756256104,Ironbar_like → Nuts
0104d35f-dd86-4886-b7a1-60f217f17add.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/0104d35f-dd86-4886-b7a1-60f217f17add.graphml,Screw_like,Ironbar_like,0.8238279223442078,Screw_like → Ironbar_like
73e5c6c1-e0a4-4b16-a351-3ce3709f0715.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/73e5c6c1-e0a4-4b16-a351-3ce3709f0715.graphml,Screw_like,Toroidal_fastener,0.47873470187187195,Screw_like → Toroidal_fastener
90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,Screw_like,Nuts,0.9999892711639404,Screw_like → Nuts
b2a64ea6-9c15-4fd1-9d81-666c4d9e3034.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b2a64ea6-9c15-4fd1-9d81-666c4d9e3034.graphml,Screw_like,Toroidal_fastener,0.7073096036911011,Screw_like → Toroidal_fastener
2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,Hinges,Power_transmission,0.9762307405471802,Hinges → Power_transmission
2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,Hinges,Nuts,0.8554868698120117,Hinges → Nuts
83a09caf-2766-409d-b61c-898889a4da84.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/83a09caf-2766-409d-b61c-898889a4da84.graphml,Hinges,Power_transmission,0.9784339070320129,Hinges → Power_transmission
362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,Hinges,Power_transmission,0.9765133261680603,Hinges → Power_transmission
61e48497-6988-4483-bd78-2f60c4a27b73.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/61e48497-6988-4483-bd78-2f60c4a27b73.graphml,Hinges,Nuts,0.9556671380996704,Hinges → Nuts
088cd58d-474f-4dac-9268-6cf07be2354d.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/088cd58d-474f-4dac-9268-6cf07be2354d.graphml,Hinges,Power_transmission,0.97587651014328,Hinges → Power_transmission
3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,Hinges,Power_transmission,0.975795328617096,Hinges → Power_transmission
25f4dc7c-4969-44bc-858a-07baf70ae454.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/25f4dc7c-4969-44bc-858a-07baf70ae454.graphml,Hinges,Power_transmission,0.9767690896987915,Hinges → Power_transmission
ecc09ef0-4913-4af4-97d2-26d3ad3b1ae5.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/ecc09ef0-4913-4af4-97d2-26d3ad3b1ae5.graphml,Hinges,Nuts,0.9288170337677002,Hinges → Nuts
a6883177-aa47-438e-876a-7ef4f13dad6b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/a6883177-aa47-438e-876a-7ef4f13dad6b.graphml,Hinges,Power_transmission,0.9768011569976807,Hinges → Power_transmission
68b7c1d6-d197-4b1e-982c-6c2b20d0765f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/68b7c1d6-d197-4b1e-982c-6c2b20d0765f.graphml,Hinges,Nuts,0.914286732673645,Hinges → Nuts
366330ce-7e50-4430-b2bd-57673d64e5b6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/366330ce-7e50-4430-b2bd-57673d64e5b6.graphml,Hinges,Power_transmission,0.9780028462409973,Hinges → Power_transmission
1f372a32-a50f-436a-9bde-173132ac4592.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/1f372a32-a50f-436a-9bde-173132ac4592.graphml,Hinges,Nuts,0.9423180818557739,Hinges → Nuts
16b6348f-9183-44fb-974a-d8e42749eaba.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/16b6348f-9183-44fb-974a-d8e42749eaba.graphml,Hinges,Power_transmission,0.9786664247512817,Hinges → Power_transmission
ea998116-f91c-4b43-b28b-37daeca40569.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/ea998116-f91c-4b43-b28b-37daeca40569.graphml,Hinges,Nuts,0.9497293829917908,Hinges → Nuts
d33e0d58-676c-44c8-be10-32829c2122d1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d33e0d58-676c-44c8-be10-32829c2122d1.graphml,Hinges,Nuts,0.902436375617981,Hinges → Nuts
acb2ed2d-7e36-49ba-914e-634e60bb0e30.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/acb2ed2d-7e36-49ba-914e-634e60bb0e30.graphml,Hinges,Nuts,0.886812150478363,Hinges → Nuts
76677e9c-eefc-4905-a34f-4de420a48229.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/76677e9c-eefc-4905-a34f-4de420a48229.graphml,Hinges,Nuts,0.8938289284706116,Hinges → Nuts
4c4ab341-b5ac-4d75-be98-24659d335bbe.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/4c4ab341-b5ac-4d75-be98-24659d335bbe.graphml,Hinges,Power_transmission,0.9807376265525818,Hinges → Power_transmission
70910ad3-7bfc-4cec-913d-d783b28a3c4a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/70910ad3-7bfc-4cec-913d-d783b28a3c4a.graphml,Hinges,Nuts,0.9205498695373535,Hinges → Nuts
22207df0-288f-4c00-9abc-98a76e87040f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/22207df0-288f-4c00-9abc-98a76e87040f.graphml,Hinges,Power_transmission,0.9761106371879578,Hinges → Power_transmission
57d5cb48-8674-4a2f-8157-a7e5b7c0d8ed.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/57d5cb48-8674-4a2f-8157-a7e5b7c0d8ed.graphml,Hinges,Power_transmission,0.9781416058540344,Hinges → Power_transmission
29ebea70-0573-4a15-9fd4-43bbcfe5d9f2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/29ebea70-0573-4a15-9fd4-43bbcfe5d9f2.graphml,Hinges,Nuts,0.9499920010566711,Hinges → Nuts
d9548626-00c4-4515-84ce-2fbb1b98fe4b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d9548626-00c4-4515-84ce-2fbb1b98fe4b.graphml,Hinges,Nuts,0.9070792198181152,Hinges → Nuts
7f46c89f-644e-4c98-90e3-dc2941091cb6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/7f46c89f-644e-4c98-90e3-dc2941091cb6.graphml,Hinges,Power_transmission,0.9759805202484131,Hinges → Power_transmission
21b91ff2-1ab2-447c-befe-eff991398e39.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/21b91ff2-1ab2-447c-befe-eff991398e39.graphml,Hinges,Nuts,0.9674934148788452,Hinges → Nuts
5386e512-1aeb-436d-9dc7-732b3a6f8df4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/5386e512-1aeb-436d-9dc7-732b3a6f8df4.graphml,Hinges,Power_transmission,0.9759817719459534,Hinges → Power_transmission
41d0eea8-07f3-4a47-90c5-d0f958ac0bd3.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/41d0eea8-07f3-4a47-90c5-d0f958ac0bd3.graphml,Hinges,Nuts,0.9589169025421143,Hinges → Nuts
dc30d411-b0c4-4fa6-9502-55571097bbe7.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/dc30d411-b0c4-4fa6-9502-55571097bbe7.graphml,Hinges,Power_transmission,0.9786599278450012,Hinges → Power_transmission
9c123ba9-13b7-4ada-8112-552168bac8b4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/9c123ba9-13b7-4ada-8112-552168bac8b4.graphml,Hinges,Power_transmission,0.9789386987686157,Hinges → Power_transmission
9f211fd3-0849-43d4-82ff-0a5aa78a79d8.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/9f211fd3-0849-43d4-82ff-0a5aa78a79d8.graphml,Hinges,Nuts,0.8505887389183044,Hinges → Nuts
d3ef2430-ef06-4ed3-8f6a-731274bdf58e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d3ef2430-ef06-4ed3-8f6a-731274bdf58e.graphml,Hinges,Nuts,0.9302820563316345,Hinges → Nuts
a64ae3c5-d0e9-466a-9c7a-d1e80bf7cac0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/a64ae3c5-d0e9-466a-9c7a-d1e80bf7cac0.graphml,Hinges,Ironbar_like,0.37659937143325806,Hinges → Ironbar_like
9fe992dd-3218-4690-9422-b99499f2dce1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/9fe992dd-3218-4690-9422-b99499f2dce1.graphml,Hinges,Ironbar_like,0.4960736930370331,Hinges → Ironbar_like
98d759c2-d3c7-41aa-a737-fc679023130c.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/98d759c2-d3c7-41aa-a737-fc679023130c.graphml,Hinges,Ironbar_like,0.38699063658714294,Hinges → Ironbar_like
c147aa1b-37ac-4dcc-aa27-65d67e75b1b1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c147aa1b-37ac-4dcc-aa27-65d67e75b1b1.graphml,Hinges,Power_transmission,0.3360636532306671,Hinges → Power_transmission
5d892de6-f864-4249-ab39-896d10d5759f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5d892de6-f864-4249-ab39-896d10d5759f.graphml,Hinges,Power_transmission,0.25917014479637146,Hinges → Power_transmission
5835e84c-44b9-425c-acf3-3656593cce3c.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5835e84c-44b9-425c-acf3-3656593cce3c.graphml,Hinges,Ironbar_like,0.5643532276153564,Hinges → Ironbar_like
ccabfe1f-1cc1-4d1f-8657-f23a74fe7250.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ccabfe1f-1cc1-4d1f-8657-f23a74fe7250.graphml,Hinges,Power_transmission,0.35698020458221436,Hinges → Power_transmission
84cc7d98-4391-4147-8d6c-581dfa7fa723.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/84cc7d98-4391-4147-8d6c-581dfa7fa723.graphml,Hinges,Power_transmission,0.4007751941680908,Hinges → Power_transmission
ca7d9352-6da3-4d09-ad25-646ae40a2569.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ca7d9352-6da3-4d09-ad25-646ae40a2569.graphml,Hinges,Ironbar_like,0.5399053692817688,Hinges → Ironbar_like
f7ab7d4e-2997-441b-a831-fc02bdd21fa9.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/f7ab7d4e-2997-441b-a831-fc02bdd21fa9.graphml,Hinges,Ironbar_like,0.30725571513175964,Hinges → Ironbar_like
7bc00218-3750-4d95-a7f7-23cc34460ae6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7bc00218-3750-4d95-a7f7-23cc34460ae6.graphml,Hinges,Ironbar_like,0.47416549921035767,Hinges → Ironbar_like
de0181b4-e06c-4dcb-a111-0106edef6b94.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/de0181b4-e06c-4dcb-a111-0106edef6b94.graphml,Hinges,Power_transmission,0.33591994643211365,Hinges → Power_transmission
b0bc98e0-c955-474b-9e99-045bf8fc2351.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/b0bc98e0-c955-474b-9e99-045bf8fc2351.graphml,Hinges,Ironbar_like,0.5745179057121277,Hinges → Ironbar_like
6b58896b-b2e6-4a74-a600-4fa17ecbe97e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/6b58896b-b2e6-4a74-a600-4fa17ecbe97e.graphml,Hinges,Power_transmission,0.25882285833358765,Hinges → Power_transmission
8c23acc7-40a8-45b2-bc45-7d97b93ca660.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/8c23acc7-40a8-45b2-bc45-7d97b93ca660.graphml,Hinges,Power_transmission,0.33225804567337036,Hinges → Power_transmission
e6082423-3d77-46e6-b9e1-38ef75c79570.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/e6082423-3d77-46e6-b9e1-38ef75c79570.graphml,Hinges,Power_transmission,0.37761688232421875,Hinges → Power_transmission
95f81742-5945-4364-b528-13165b5417b2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/95f81742-5945-4364-b528-13165b5417b2.graphml,Hinges,Ironbar_like,0.42797186970710754,Hinges → Ironbar_like
4ffccbe8-0192-447a-8f46-0ce82e403c45.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/4ffccbe8-0192-447a-8f46-0ce82e403c45.graphml,Hinges,Power_transmission,0.2194221019744873,Hinges → Power_transmission
ab5298bc-8a07-40dc-ba8b-f5953b44d197.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/ab5298bc-8a07-40dc-ba8b-f5953b44d197.graphml,Hinges,Power_transmission,0.2780781388282776,Hinges → Power_transmission
c1acbb49-9ae9-484b-b934-e4c8bee59354.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c1acbb49-9ae9-484b-b934-e4c8bee59354.graphml,Hinges,Power_transmission,0.3284488916397095,Hinges → Power_transmission
3abc6455-e01d-4b7e-9bc0-91df8db8e8e0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/3abc6455-e01d-4b7e-9bc0-91df8db8e8e0.graphml,Hinges,Ironbar_like,0.5674911141395569,Hinges → Ironbar_like
6da205b9-30fa-4d33-83cb-c384aa5b9d58.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/6da205b9-30fa-4d33-83cb-c384aa5b9d58.graphml,Hinges,Ironbar_like,0.3057352900505066,Hinges → Ironbar_like
db5c1f6c-21bb-43c3-8f70-ba4f6a0368bc.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/db5c1f6c-21bb-43c3-8f70-ba4f6a0368bc.graphml,Hinges,Power_transmission,0.4074475169181824,Hinges → Power_transmission
caea82f8-d45a-43ef-bedc-5ddc51de25ac.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/caea82f8-d45a-43ef-bedc-5ddc51de25ac.graphml,Hinges,Power_transmission,0.22299644351005554,Hinges → Power_transmission
965ac85c-0d88-4e46-9f46-d31bbdf1e805.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/965ac85c-0d88-4e46-9f46-d31bbdf1e805.graphml,Hinges,Ironbar_like,0.5694671273231506,Hinges → Ironbar_like
d4b7ac73-1879-4b4e-8d66-9a9c9f64472f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d4b7ac73-1879-4b4e-8d66-9a9c9f64472f.graphml,Hinges,Power_transmission,0.21346457302570343,Hinges → Power_transmission
7b5dc433-28f9-4151-8ab5-87c8a3d566db.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7b5dc433-28f9-4151-8ab5-87c8a3d566db.graphml,Hinges,Ironbar_like,0.5411147475242615,Hinges → Ironbar_like
db6daf93-236f-42de-8f28-47e6c773b652.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/db6daf93-236f-42de-8f28-47e6c773b652.graphml,Hinges,Ironbar_like,0.5464262962341309,Hinges → Ironbar_like
c04d2921-8867-4b02-9a78-d21d07dd0b81.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c04d2921-8867-4b02-9a78-d21d07dd0b81.graphml,Hinges,Power_transmission,0.37856826186180115,Hinges → Power_transmission
89353eb1-3bf5-48fd-8957-df576ba60ffe.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/89353eb1-3bf5-48fd-8957-df576ba60ffe.graphml,Hinges,Ironbar_like,0.5541956424713135,Hinges → Ironbar_like
42f85b73-8869-4bca-907d-711ea3fb582b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/42f85b73-8869-4bca-907d-711ea3fb582b.graphml,Hinges,Ironbar_like,0.5149539113044739,Hinges → Ironbar_like
a2f4986d-e328-4503-9889-b7a984906548.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/a2f4986d-e328-4503-9889-b7a984906548.graphml,Hinges,Ironbar_like,0.5255177021026611,Hinges → Ironbar_like
d17a3b4f-3ec1-4df6-a6aa-044fa97e5441.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d17a3b4f-3ec1-4df6-a6aa-044fa97e5441.graphml,Hinges,Power_transmission,0.28806355595588684,Hinges → Power_transmission
494d9648-172f-4dc6-9880-77a5d5e38627.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/494d9648-172f-4dc6-9880-77a5d5e38627.graphml,Hinges,Ironbar_like,0.5565406680107117,Hinges → Ironbar_like
d4e6cdf6-c74a-4913-8529-7ec43c1144c4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d4e6cdf6-c74a-4913-8529-7ec43c1144c4.graphml,Hinges,Ironbar_like,0.4302196502685547,Hinges → Ironbar_like
32df0032-df0d-4c8d-aaef-d1a8528e0db9.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/32df0032-df0d-4c8d-aaef-d1a8528e0db9.graphml,Hinges,Power_transmission,0.4094092845916748,Hinges → Power_transmission
d195143c-3c19-428c-a6a7-3a0e86776034.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/d195143c-3c19-428c-a6a7-3a0e86776034.graphml,Hinges,Power_transmission,0.40694066882133484,Hinges → Power_transmission
b9d506af-ec80-42da-93f5-6e9124608728.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/b9d506af-ec80-42da-93f5-6e9124608728.graphml,Hinges,Ironbar_like,0.5773457288742065,Hinges → Ironbar_like
2ae99a66-9239-404f-9054-e05193f22c32.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/2ae99a66-9239-404f-9054-e05193f22c32.graphml,Hinges,Power_transmission,0.39103737473487854,Hinges → Power_transmission
08902e07-baaf-4ab1-b75d-9b906cf1f028.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/08902e07-baaf-4ab1-b75d-9b906cf1f028.graphml,Hinges,Ironbar_like,0.5551930069923401,Hinges → Ironbar_like
b698816c-0592-4d71-b80c-69d4629cab3a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/b698816c-0592-4d71-b80c-69d4629cab3a.graphml,Hinges,Power_transmission,0.3978039026260376,Hinges → Power_transmission
0fe59d79-4db1-4b93-b1a2-3d9d0b371c8a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/0fe59d79-4db1-4b93-b1a2-3d9d0b371c8a.graphml,Hinges,Power_transmission,0.3946665823459625,Hinges → Power_transmission
e06591f2-5ca8-4396-acfc-c227abdf6f63.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/e06591f2-5ca8-4396-acfc-c227abdf6f63.graphml,Hinges,Ironbar_like,0.25496262311935425,Hinges → Ironbar_like
7ea9073e-71ed-4be7-ae53-fbf4d6059fea.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/7ea9073e-71ed-4be7-ae53-fbf4d6059fea.graphml,Hinges,Ironbar_like,0.3037375211715698,Hinges → Ironbar_like
aa70fd3f-06c5-45a9-a6da-7eb07a3c653e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/aa70fd3f-06c5-45a9-a6da-7eb07a3c653e.graphml,Hinges,Power_transmission,0.4018024504184723,Hinges → Power_transmission
0c4a34ad-7933-4cd5-8d7b-a405e56a2094.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/0c4a34ad-7933-4cd5-8d7b-a405e56a2094.graphml,Hinges,Ironbar_like,0.42691707611083984,Hinges → Ironbar_like
87480540-23bf-44d5-a1cd-52657d92a818.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/87480540-23bf-44d5-a1cd-52657d92a818.graphml,Hinges,Ironbar_like,0.5908016562461853,Hinges → Ironbar_like
dfbf9010-2a8a-43ac-8813-7cf8a35b27a3.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/dfbf9010-2a8a-43ac-8813-7cf8a35b27a3.graphml,Hinges,Ironbar_like,0.5821065902709961,Hinges → Ironbar_like
08731a83-9899-47b9-8803-b71db02ed8e0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/08731a83-9899-47b9-8803-b71db02ed8e0.graphml,Hinges,Power_transmission,0.2619766294956207,Hinges → Power_transmission
996e5b8e-5f0e-4149-8a92-30d6a8c2b5fc.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/996e5b8e-5f0e-4149-8a92-30d6a8c2b5fc.graphml,Hinges,Ironbar_like,0.2446800172328949,Hinges → Ironbar_like
55f566cb-0415-4c95-afea-74acead6a575.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/55f566cb-0415-4c95-afea-74acead6a575.graphml,Hinges,Power_transmission,0.3490927517414093,Hinges → Power_transmission
cd5a471c-9269-4782-888d-4341a7deaeb7.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/cd5a471c-9269-4782-888d-4341a7deaeb7.graphml,Hinges,Power_transmission,0.3962777853012085,Hinges → Power_transmission
5af676fc-bb19-4dc5-87c8-53cd4c2d2389.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5af676fc-bb19-4dc5-87c8-53cd4c2d2389.graphml,Hinges,Ironbar_like,0.22701022028923035,Hinges → Ironbar_like
3714c807-2a5c-431f-bcd1-3d6375cf4c9f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/3714c807-2a5c-431f-bcd1-3d6375cf4c9f.graphml,Hinges,Power_transmission,0.3853473961353302,Hinges → Power_transmission
