filename,file_path,true_class,predicted_class,confidence,error_type
44965k436.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k436.graphml,Ironbar_like,Nuts,0.8426948189735413,Ironbar_like → Nuts
raipipemodel6.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel6.graphml,Ironbar_like,Nuts,0.8376197814941406,Ironbar_like → Nuts
raipipemodel4.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel4.graphml,Ironbar_like,Nuts,0.8562436699867249,Ironbar_like → Nuts
exammodelsankuranubhav1.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav1.graphml,Ironbar_like,Screw_like,0.3097860813140869,Ironbar_like → Screw_like
44965k431.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k431.graphml,Ironbar_like,Nuts,0.6301435232162476,Ironbar_like → Nuts
exammodelsankuranubhav4.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav4.graphml,Ironbar_like,Screw_like,0.30978620052337646,Ironbar_like → Screw_like
raipipemodel2.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel2.graphml,Ironbar_like,Nuts,0.7245049476623535,Ironbar_like → Nuts
raipipemodel1.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel1.graphml,Ironbar_like,Nuts,0.6594918966293335,Ironbar_like → Nuts
mpraopart5.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart5.graphml,Ironbar_like,Screw_like,0.4983786642551422,Ironbar_like → Screw_like
exammodelsankuranubhav5.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav5.graphml,Ironbar_like,Screw_like,0.30978620052337646,Ironbar_like → Screw_like
mpraopart6.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart6.graphml,Ironbar_like,Screw_like,0.4098775386810303,Ironbar_like → Screw_like
mpraopart9.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart9.graphml,Ironbar_like,Screw_like,0.26406481862068176,Ironbar_like → Screw_like
raipipemodel3.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel3.graphml,Ironbar_like,Nuts,0.8292953968048096,Ironbar_like → Nuts
exammodelsankuranubhav0.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav0.graphml,Ironbar_like,Screw_like,0.30978620052337646,Ironbar_like → Screw_like
44965k440.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k440.graphml,Ironbar_like,Nuts,0.687658429145813,Ironbar_like → Nuts
mpraopart4.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart4.graphml,Ironbar_like,Screw_like,0.47704389691352844,Ironbar_like → Screw_like
44965k433.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k433.graphml,Ironbar_like,Nuts,0.760918378829956,Ironbar_like → Nuts
exammodelsankuranubhav8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav8.graphml,Ironbar_like,Screw_like,0.30978620052337646,Ironbar_like → Screw_like
mpraopart8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart8.graphml,Ironbar_like,Screw_like,0.34162846207618713,Ironbar_like → Screw_like
mpraopart1.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart1.graphml,Ironbar_like,Power_transmission,0.6595061421394348,Ironbar_like → Power_transmission
44965k435.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k435.graphml,Ironbar_like,Nuts,0.840904951095581,Ironbar_like → Nuts
raipipemodel0.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel0.graphml,Ironbar_like,Nuts,0.6741017699241638,Ironbar_like → Nuts
44965k432.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k432.graphml,Ironbar_like,Nuts,0.6612733602523804,Ironbar_like → Nuts
mpraopart3.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart3.graphml,Ironbar_like,Screw_like,0.4620582163333893,Ironbar_like → Screw_like
9dd7c2bc-27ef-4f4d-aaba-c883060e219b.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/9dd7c2bc-27ef-4f4d-aaba-c883060e219b.graphml,Screw_like,Power_transmission,0.9844991564750671,Screw_like → Power_transmission
5a415460-1ad3-448e-9971-103f0998181b.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5a415460-1ad3-448e-9971-103f0998181b.graphml,Screw_like,Hinges,0.6306555271148682,Screw_like → Hinges
8a17f051-e710-490a-8ded-b8aee3b6b156.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/8a17f051-e710-490a-8ded-b8aee3b6b156.graphml,Screw_like,Hinges,0.4348047375679016,Screw_like → Hinges
4dfd1fd3-29db-458a-a3d6-47be46f89401.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/4dfd1fd3-29db-458a-a3d6-47be46f89401.graphml,Screw_like,Power_transmission,0.9208128452301025,Screw_like → Power_transmission
db411203-ac1e-49db-82bc-6a446c3079bd.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/db411203-ac1e-49db-82bc-6a446c3079bd.graphml,Screw_like,Hinges,0.600618302822113,Screw_like → Hinges
756f5af7-1fb3-426e-9a12-93d115758dc4.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/756f5af7-1fb3-426e-9a12-93d115758dc4.graphml,Screw_like,Power_transmission,0.9999347925186157,Screw_like → Power_transmission
ee29d42d-9513-467a-b192-e3d77a424128.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ee29d42d-9513-467a-b192-e3d77a424128.graphml,Screw_like,Hinges,0.6106723546981812,Screw_like → Hinges
36bc8f71-8b6d-4d8e-a20a-679bdc0c50dd.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/36bc8f71-8b6d-4d8e-a20a-679bdc0c50dd.graphml,Screw_like,Hinges,0.6220618486404419,Screw_like → Hinges
00f6ebb6-7897-44b7-b362-d470e1b2041e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/00f6ebb6-7897-44b7-b362-d470e1b2041e.graphml,Screw_like,Power_transmission,0.9031365513801575,Screw_like → Power_transmission
b872ebbc-27dd-45f2-a107-d428f5bc031e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b872ebbc-27dd-45f2-a107-d428f5bc031e.graphml,Screw_like,Power_transmission,0.6305776238441467,Screw_like → Power_transmission
333fed7f-ef62-4dc9-85bd-a3f46ec8177e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/333fed7f-ef62-4dc9-85bd-a3f46ec8177e.graphml,Screw_like,Hinges,0.6220618486404419,Screw_like → Hinges
86ccd4e0-d4f2-4b21-8dd8-ef64e1b23150.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/86ccd4e0-d4f2-4b21-8dd8-ef64e1b23150.graphml,Screw_like,Hinges,0.3386942744255066,Screw_like → Hinges
c82dd799-765e-4b03-8295-88524c02239a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/c82dd799-765e-4b03-8295-88524c02239a.graphml,Screw_like,Power_transmission,0.9904306530952454,Screw_like → Power_transmission
f29bbedc-644a-4b00-ab99-dbbc867f0ea8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/f29bbedc-644a-4b00-ab99-dbbc867f0ea8.graphml,Screw_like,Hinges,0.34361332654953003,Screw_like → Hinges
ab3dd0eb-8600-42ce-8fa3-6cb4fd277e45.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ab3dd0eb-8600-42ce-8fa3-6cb4fd277e45.graphml,Screw_like,Power_transmission,0.8565946221351624,Screw_like → Power_transmission
4af67d96-2157-4a6c-a113-30ea97d9d729.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/4af67d96-2157-4a6c-a113-30ea97d9d729.graphml,Screw_like,Hinges,0.5804830193519592,Screw_like → Hinges
50050565-de50-425a-b04c-db66fe587d7c.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/50050565-de50-425a-b04c-db66fe587d7c.graphml,Screw_like,Hinges,0.4854190945625305,Screw_like → Hinges
8a34028a-3e9c-4bb2-a7ce-002e8156e16f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/8a34028a-3e9c-4bb2-a7ce-002e8156e16f.graphml,Screw_like,Power_transmission,0.9886809587478638,Screw_like → Power_transmission
5c89e7e3-86a0-4857-90f0-239f9bb42f0e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5c89e7e3-86a0-4857-90f0-239f9bb42f0e.graphml,Screw_like,Hinges,0.6006184816360474,Screw_like → Hinges
b803a7a8-6311-421f-8a73-d214cdcb9a3f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b803a7a8-6311-421f-8a73-d214cdcb9a3f.graphml,Screw_like,Hinges,0.48803165555000305,Screw_like → Hinges
169aaffc-37ff-4913-adb6-c2d563ee40c6.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/169aaffc-37ff-4913-adb6-c2d563ee40c6.graphml,Screw_like,Hinges,0.4766755998134613,Screw_like → Hinges
53d59978-d30d-4b9b-b2dc-185c4f29a1e9.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/53d59978-d30d-4b9b-b2dc-185c4f29a1e9.graphml,Screw_like,Hinges,0.6306555271148682,Screw_like → Hinges
e0b8ace6-76f5-451a-9c4a-7a5cfca8c07e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e0b8ace6-76f5-451a-9c4a-7a5cfca8c07e.graphml,Screw_like,Power_transmission,0.7858325839042664,Screw_like → Power_transmission
3776d9e3-7447-46bc-9ed0-6175c4ac6b0e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3776d9e3-7447-46bc-9ed0-6175c4ac6b0e.graphml,Screw_like,Power_transmission,0.8719185590744019,Screw_like → Power_transmission
3b921a94-283e-4c53-af7e-a530d1ce3652.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3b921a94-283e-4c53-af7e-a530d1ce3652.graphml,Screw_like,Power_transmission,0.9830787181854248,Screw_like → Power_transmission
a8b19bb1-8a85-4ca3-b167-bdde34dd9b9e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a8b19bb1-8a85-4ca3-b167-bdde34dd9b9e.graphml,Screw_like,Power_transmission,0.9832680821418762,Screw_like → Power_transmission
dd0d8e71-dcc1-4d70-b47d-685b13745329.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/dd0d8e71-dcc1-4d70-b47d-685b13745329.graphml,Screw_like,Power_transmission,0.9999591112136841,Screw_like → Power_transmission
bfbcd1ca-ec9d-42a5-a086-0e704f559a95.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/bfbcd1ca-ec9d-42a5-a086-0e704f559a95.graphml,Screw_like,Power_transmission,0.9981247782707214,Screw_like → Power_transmission
72954dec-0f6a-4e1a-81e2-88c406548d3c.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/72954dec-0f6a-4e1a-81e2-88c406548d3c.graphml,Screw_like,Hinges,0.5387911200523376,Screw_like → Hinges
a94ca257-589a-4038-94fa-415eb7f3dfcc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a94ca257-589a-4038-94fa-415eb7f3dfcc.graphml,Screw_like,Power_transmission,0.9999538660049438,Screw_like → Power_transmission
6665e94e-3519-4ce4-8f02-7f5fc308eccf.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/6665e94e-3519-4ce4-8f02-7f5fc308eccf.graphml,Screw_like,Hinges,0.6588660478591919,Screw_like → Hinges
864fd8ba-647c-4713-9cca-2df807c7b26a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/864fd8ba-647c-4713-9cca-2df807c7b26a.graphml,Screw_like,Power_transmission,0.9999479055404663,Screw_like → Power_transmission
90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,Screw_like,Ironbar_like,1.0,Screw_like → Ironbar_like
b4f38519-3e74-4fcd-8e39-9b3363fe2fde.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b4f38519-3e74-4fcd-8e39-9b3363fe2fde.graphml,Screw_like,Power_transmission,0.9439764618873596,Screw_like → Power_transmission
001ca2d6-b88f-4ea3-b991-93a4e5ac1f5e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/001ca2d6-b88f-4ea3-b991-93a4e5ac1f5e.graphml,Screw_like,Hinges,0.48803165555000305,Screw_like → Hinges
257021d0-e500-4933-9692-036b3f06f073.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/257021d0-e500-4933-9692-036b3f06f073.graphml,Screw_like,Power_transmission,0.9933585524559021,Screw_like → Power_transmission
18dd20bb-1f8d-4911-a301-a7bd3ad303db.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/18dd20bb-1f8d-4911-a301-a7bd3ad303db.graphml,Screw_like,Hinges,0.34178388118743896,Screw_like → Hinges
6e4b20f5-ebfe-4082-812a-7c80ba64dd27.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/6e4b20f5-ebfe-4082-812a-7c80ba64dd27.graphml,Screw_like,Power_transmission,0.9691977500915527,Screw_like → Power_transmission
86941ea1-802d-433e-9e7b-4209c806eb09.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/86941ea1-802d-433e-9e7b-4209c806eb09.graphml,Screw_like,Hinges,0.47801676392555237,Screw_like → Hinges
5bbe6b1a-8d28-490f-8f06-8695412f9cae.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5bbe6b1a-8d28-490f-8f06-8695412f9cae.graphml,Screw_like,Hinges,0.5511630773544312,Screw_like → Hinges
1dfe3b57-9bf6-4a61-98d8-7395a0ed688d.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/1dfe3b57-9bf6-4a61-98d8-7395a0ed688d.graphml,Screw_like,Power_transmission,0.8545381426811218,Screw_like → Power_transmission
04bb6754-2c62-44cf-8faf-11e8d147334f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/04bb6754-2c62-44cf-8faf-11e8d147334f.graphml,Screw_like,Hinges,0.6676361560821533,Screw_like → Hinges
21be7f2e-5a83-4f2a-a7e5-0ecbb682cf48.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/21be7f2e-5a83-4f2a-a7e5-0ecbb682cf48.graphml,Screw_like,Hinges,0.5419279336929321,Screw_like → Hinges
e4676363-b497-4c9a-82a8-597414d10a14.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e4676363-b497-4c9a-82a8-597414d10a14.graphml,Screw_like,Hinges,0.6306555271148682,Screw_like → Hinges
2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,Hinges,Brackets,0.8383308053016663,Hinges → Brackets
2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,Hinges,Brackets,0.29775574803352356,Hinges → Brackets
83a09caf-2766-409d-b61c-898889a4da84.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/83a09caf-2766-409d-b61c-898889a4da84.graphml,Hinges,Brackets,0.8246787786483765,Hinges → Brackets
362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,Hinges,Brackets,0.8468284606933594,Hinges → Brackets
61e48497-6988-4483-bd78-2f60c4a27b73.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/61e48497-6988-4483-bd78-2f60c4a27b73.graphml,Hinges,Brackets,0.3822535276412964,Hinges → Brackets
088cd58d-474f-4dac-9268-6cf07be2354d.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/088cd58d-474f-4dac-9268-6cf07be2354d.graphml,Hinges,Brackets,0.9036621451377869,Hinges → Brackets
3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,Hinges,Brackets,0.8562367558479309,Hinges → Brackets
25f4dc7c-4969-44bc-858a-07baf70ae454.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/25f4dc7c-4969-44bc-858a-07baf70ae454.graphml,Hinges,Brackets,0.8948185443878174,Hinges → Brackets
ecc09ef0-4913-4af4-97d2-26d3ad3b1ae5.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/ecc09ef0-4913-4af4-97d2-26d3ad3b1ae5.graphml,Hinges,Brackets,0.381538987159729,Hinges → Brackets
a6883177-aa47-438e-876a-7ef4f13dad6b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/a6883177-aa47-438e-876a-7ef4f13dad6b.graphml,Hinges,Brackets,0.8249969482421875,Hinges → Brackets
68b7c1d6-d197-4b1e-982c-6c2b20d0765f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/68b7c1d6-d197-4b1e-982c-6c2b20d0765f.graphml,Hinges,Brackets,0.3964948356151581,Hinges → Brackets
366330ce-7e50-4430-b2bd-57673d64e5b6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/366330ce-7e50-4430-b2bd-57673d64e5b6.graphml,Hinges,Brackets,0.9457839727401733,Hinges → Brackets
1f372a32-a50f-436a-9bde-173132ac4592.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/1f372a32-a50f-436a-9bde-173132ac4592.graphml,Hinges,Brackets,0.35483038425445557,Hinges → Brackets
16b6348f-9183-44fb-974a-d8e42749eaba.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/16b6348f-9183-44fb-974a-d8e42749eaba.graphml,Hinges,Brackets,0.7999230027198792,Hinges → Brackets
ea998116-f91c-4b43-b28b-37daeca40569.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/ea998116-f91c-4b43-b28b-37daeca40569.graphml,Hinges,Brackets,0.36424392461776733,Hinges → Brackets
d33e0d58-676c-44c8-be10-32829c2122d1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d33e0d58-676c-44c8-be10-32829c2122d1.graphml,Hinges,Brackets,0.3676815330982208,Hinges → Brackets
acb2ed2d-7e36-49ba-914e-634e60bb0e30.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/acb2ed2d-7e36-49ba-914e-634e60bb0e30.graphml,Hinges,Brackets,0.36284685134887695,Hinges → Brackets
76677e9c-eefc-4905-a34f-4de420a48229.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/76677e9c-eefc-4905-a34f-4de420a48229.graphml,Hinges,Brackets,0.3486236333847046,Hinges → Brackets
4c4ab341-b5ac-4d75-be98-24659d335bbe.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/4c4ab341-b5ac-4d75-be98-24659d335bbe.graphml,Hinges,Brackets,0.9246204495429993,Hinges → Brackets
70910ad3-7bfc-4cec-913d-d783b28a3c4a.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/70910ad3-7bfc-4cec-913d-d783b28a3c4a.graphml,Hinges,Brackets,0.3026103973388672,Hinges → Brackets
22207df0-288f-4c00-9abc-98a76e87040f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/22207df0-288f-4c00-9abc-98a76e87040f.graphml,Hinges,Brackets,0.8360390663146973,Hinges → Brackets
57d5cb48-8674-4a2f-8157-a7e5b7c0d8ed.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/57d5cb48-8674-4a2f-8157-a7e5b7c0d8ed.graphml,Hinges,Brackets,0.9517268538475037,Hinges → Brackets
29ebea70-0573-4a15-9fd4-43bbcfe5d9f2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/29ebea70-0573-4a15-9fd4-43bbcfe5d9f2.graphml,Hinges,Brackets,0.3758986294269562,Hinges → Brackets
d9548626-00c4-4515-84ce-2fbb1b98fe4b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d9548626-00c4-4515-84ce-2fbb1b98fe4b.graphml,Hinges,Brackets,0.3551179766654968,Hinges → Brackets
7f46c89f-644e-4c98-90e3-dc2941091cb6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/7f46c89f-644e-4c98-90e3-dc2941091cb6.graphml,Hinges,Brackets,0.8590881824493408,Hinges → Brackets
21b91ff2-1ab2-447c-befe-eff991398e39.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/21b91ff2-1ab2-447c-befe-eff991398e39.graphml,Hinges,Brackets,0.414614200592041,Hinges → Brackets
5386e512-1aeb-436d-9dc7-732b3a6f8df4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/5386e512-1aeb-436d-9dc7-732b3a6f8df4.graphml,Hinges,Brackets,0.9021708965301514,Hinges → Brackets
41d0eea8-07f3-4a47-90c5-d0f958ac0bd3.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/41d0eea8-07f3-4a47-90c5-d0f958ac0bd3.graphml,Hinges,Brackets,0.3874984681606293,Hinges → Brackets
dc30d411-b0c4-4fa6-9502-55571097bbe7.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/dc30d411-b0c4-4fa6-9502-55571097bbe7.graphml,Hinges,Brackets,0.9466862678527832,Hinges → Brackets
9c123ba9-13b7-4ada-8112-552168bac8b4.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/9c123ba9-13b7-4ada-8112-552168bac8b4.graphml,Hinges,Brackets,0.8745317459106445,Hinges → Brackets
9f211fd3-0849-43d4-82ff-0a5aa78a79d8.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/9f211fd3-0849-43d4-82ff-0a5aa78a79d8.graphml,Hinges,Brackets,0.31774747371673584,Hinges → Brackets
d3ef2430-ef06-4ed3-8f6a-731274bdf58e.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/d3ef2430-ef06-4ed3-8f6a-731274bdf58e.graphml,Hinges,Brackets,0.32942694425582886,Hinges → Brackets
a64ae3c5-d0e9-466a-9c7a-d1e80bf7cac0.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/a64ae3c5-d0e9-466a-9c7a-d1e80bf7cac0.graphml,Hinges,Brackets,0.9763374328613281,Hinges → Brackets
9fe992dd-3218-4690-9422-b99499f2dce1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/9fe992dd-3218-4690-9422-b99499f2dce1.graphml,Hinges,Brackets,0.9610020518302917,Hinges → Brackets
98d759c2-d3c7-41aa-a737-fc679023130c.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/98d759c2-d3c7-41aa-a737-fc679023130c.graphml,Hinges,Brackets,0.9674439430236816,Hinges → Brackets
c147aa1b-37ac-4dcc-aa27-65d67e75b1b1.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/c147aa1b-37ac-4dcc-aa27-65d67e75b1b1.graphml,Hinges,Brackets,0.9987097978591919,Hinges → Brackets
5d892de6-f864-4249-ab39-896d10d5759f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5d892de6-f864-4249-ab39-896d10d5759f.graphml,Hinges,Brackets,0.9897027611732483,Hinges → Brackets
5835e84c-44b9-425c-acf3-3656593cce3c.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Side-Side-hinge/5835e84c-44b9-425c-acf3-3656593cce3c.graphml,Hinges,Brackets,0.9713699221611023,Hinges → Brackets
