filename,file_path,true_class,predicted_class,confidence,error_type
mpraopart6.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart6.graphml,Ironbar_like,Toroidal_fastener,0.995528519153595,Ironbar_like → Toroidal_fastener
mpraopart9.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart9.graphml,Ironbar_like,Toroidal_fastener,0.7560134530067444,Ironbar_like → Toroidal_fastener
raipipemodel3.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel3.graphml,Ironbar_like,Toroidal_fastener,1.0,Ironbar_like → Toroidal_fastener
exammodelsankuranubhav0.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav0.graphml,Ironbar_like,Screw_like,0.474772185087204,Ironbar_like → Screw_like
44965k440.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k440.graphml,Ironbar_like,Toroidal_fastener,0.9999977350234985,Ironbar_like → Toroidal_fastener
mpraopart4.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart4.graphml,Ironbar_like,Toroidal_fastener,0.9982895255088806,Ironbar_like → Toroidal_fastener
44965k433.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k433.graphml,Ironbar_like,Toroidal_fastener,0.9999984502792358,Ironbar_like → Toroidal_fastener
exammodelsankuranubhav8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav8.graphml,Ironbar_like,Screw_like,0.474772185087204,Ironbar_like → Screw_like
mpraopart8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart8.graphml,Ironbar_like,Toroidal_fastener,0.9713365435600281,Ironbar_like → Toroidal_fastener
mpraopart1.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart1.graphml,Ironbar_like,Toroidal_fastener,0.9968873858451843,Ironbar_like → Toroidal_fastener
44965k435.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k435.graphml,Ironbar_like,Toroidal_fastener,0.9999990463256836,Ironbar_like → Toroidal_fastener
raipipemodel0.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel0.graphml,Ironbar_like,Toroidal_fastener,1.0,Ironbar_like → Toroidal_fastener
44965k432.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k432.graphml,Ironbar_like,Toroidal_fastener,0.9999973773956299,Ironbar_like → Toroidal_fastener
mpraopart3.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart3.graphml,Ironbar_like,Toroidal_fastener,0.9982194304466248,Ironbar_like → Toroidal_fastener
82a10c03-3c75-479f-bd5d-731dd64b2957.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/82a10c03-3c75-479f-bd5d-731dd64b2957.graphml,Screw_like,Toroidal_fastener,0.9999421834945679,Screw_like → Toroidal_fastener
a9f67ea8-82d3-4035-82c9-901f4eb5ec73.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a9f67ea8-82d3-4035-82c9-901f4eb5ec73.graphml,Screw_like,Bearings,0.992964506149292,Screw_like → Bearings
9dd7c2bc-27ef-4f4d-aaba-c883060e219b.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/9dd7c2bc-27ef-4f4d-aaba-c883060e219b.graphml,Screw_like,Toroidal_fastener,0.9844685196876526,Screw_like → Toroidal_fastener
5a415460-1ad3-448e-9971-103f0998181b.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5a415460-1ad3-448e-9971-103f0998181b.graphml,Screw_like,Bearings,0.9999958276748657,Screw_like → Bearings
8a17f051-e710-490a-8ded-b8aee3b6b156.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/8a17f051-e710-490a-8ded-b8aee3b6b156.graphml,Screw_like,Bearings,0.999992847442627,Screw_like → Bearings
be0fac89-cddd-469a-a804-904bf28ee601.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/be0fac89-cddd-469a-a804-904bf28ee601.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
d9b30222-5044-4aa4-a3b9-b88e8240a6f1.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/d9b30222-5044-4aa4-a3b9-b88e8240a6f1.graphml,Screw_like,Bearings,0.9924373030662537,Screw_like → Bearings
0104d35f-dd86-4886-b7a1-60f217f17add.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/0104d35f-dd86-4886-b7a1-60f217f17add.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
73e5c6c1-e0a4-4b16-a351-3ce3709f0715.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/73e5c6c1-e0a4-4b16-a351-3ce3709f0715.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
88219293-34e7-481d-81f5-af2f5d621ba7.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/88219293-34e7-481d-81f5-af2f5d621ba7.graphml,Screw_like,Bearings,0.9999713897705078,Screw_like → Bearings
4dfd1fd3-29db-458a-a3d6-47be46f89401.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/4dfd1fd3-29db-458a-a3d6-47be46f89401.graphml,Screw_like,Toroidal_fastener,0.8196553587913513,Screw_like → Toroidal_fastener
447f7324-1201-4b3e-8818-ff1e8c0dd6a2.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/447f7324-1201-4b3e-8818-ff1e8c0dd6a2.graphml,Screw_like,Bearings,0.9407532215118408,Screw_like → Bearings
ce3c25e6-8e02-473f-9074-059a80c7fb75.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ce3c25e6-8e02-473f-9074-059a80c7fb75.graphml,Screw_like,Toroidal_fastener,0.6201931238174438,Screw_like → Toroidal_fastener
db411203-ac1e-49db-82bc-6a446c3079bd.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/db411203-ac1e-49db-82bc-6a446c3079bd.graphml,Screw_like,Bearings,0.9999275207519531,Screw_like → Bearings
45001c5a-3184-4476-b298-38d7f3174718.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/45001c5a-3184-4476-b298-38d7f3174718.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
756f5af7-1fb3-426e-9a12-93d115758dc4.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/756f5af7-1fb3-426e-9a12-93d115758dc4.graphml,Screw_like,Toroidal_fastener,0.9999771118164062,Screw_like → Toroidal_fastener
ee29d42d-9513-467a-b192-e3d77a424128.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ee29d42d-9513-467a-b192-e3d77a424128.graphml,Screw_like,Bearings,0.9996767044067383,Screw_like → Bearings
36bc8f71-8b6d-4d8e-a20a-679bdc0c50dd.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/36bc8f71-8b6d-4d8e-a20a-679bdc0c50dd.graphml,Screw_like,Bearings,0.9999147653579712,Screw_like → Bearings
00f6ebb6-7897-44b7-b362-d470e1b2041e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/00f6ebb6-7897-44b7-b362-d470e1b2041e.graphml,Screw_like,Toroidal_fastener,0.6616763472557068,Screw_like → Toroidal_fastener
b872ebbc-27dd-45f2-a107-d428f5bc031e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b872ebbc-27dd-45f2-a107-d428f5bc031e.graphml,Screw_like,Bearings,0.5252872109413147,Screw_like → Bearings
37abdc80-2cf3-4975-8491-f2b69ddb1c72.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/37abdc80-2cf3-4975-8491-f2b69ddb1c72.graphml,Screw_like,Bearings,0.9818614721298218,Screw_like → Bearings
333fed7f-ef62-4dc9-85bd-a3f46ec8177e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/333fed7f-ef62-4dc9-85bd-a3f46ec8177e.graphml,Screw_like,Bearings,0.9999147653579712,Screw_like → Bearings
86ccd4e0-d4f2-4b21-8dd8-ef64e1b23150.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/86ccd4e0-d4f2-4b21-8dd8-ef64e1b23150.graphml,Screw_like,Bearings,0.9999915361404419,Screw_like → Bearings
c82dd799-765e-4b03-8295-88524c02239a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/c82dd799-765e-4b03-8295-88524c02239a.graphml,Screw_like,Toroidal_fastener,0.9852948188781738,Screw_like → Toroidal_fastener
e075dc78-4a73-4e53-b6a6-b25f48e6830d.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e075dc78-4a73-4e53-b6a6-b25f48e6830d.graphml,Screw_like,Bearings,0.5813453197479248,Screw_like → Bearings
f29bbedc-644a-4b00-ab99-dbbc867f0ea8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/f29bbedc-644a-4b00-ab99-dbbc867f0ea8.graphml,Screw_like,Bearings,0.9999889135360718,Screw_like → Bearings
83bea301-5ae7-43da-877e-68a24029f334.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/83bea301-5ae7-43da-877e-68a24029f334.graphml,Screw_like,Bearings,0.9928911924362183,Screw_like → Bearings
9c7464f9-a3a3-4959-9cc5-bec2cfb150fc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/9c7464f9-a3a3-4959-9cc5-bec2cfb150fc.graphml,Screw_like,Bearings,0.9999713897705078,Screw_like → Bearings
accb9f41-e2ef-4cda-80b7-3f88e0d260fe.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/accb9f41-e2ef-4cda-80b7-3f88e0d260fe.graphml,Screw_like,Bearings,0.9988327622413635,Screw_like → Bearings
ab3dd0eb-8600-42ce-8fa3-6cb4fd277e45.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ab3dd0eb-8600-42ce-8fa3-6cb4fd277e45.graphml,Screw_like,Bearings,0.543799877166748,Screw_like → Bearings
cf09c258-dc9e-49c8-9df4-485da1852f07.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/cf09c258-dc9e-49c8-9df4-485da1852f07.graphml,Screw_like,Toroidal_fastener,0.9953757524490356,Screw_like → Toroidal_fastener
4af67d96-2157-4a6c-a113-30ea97d9d729.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/4af67d96-2157-4a6c-a113-30ea97d9d729.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
50050565-de50-425a-b04c-db66fe587d7c.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/50050565-de50-425a-b04c-db66fe587d7c.graphml,Screw_like,Bearings,0.9995232820510864,Screw_like → Bearings
7fa6583d-b25d-4858-a47c-760aeac1adfb.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/7fa6583d-b25d-4858-a47c-760aeac1adfb.graphml,Screw_like,Bearings,0.9951320886611938,Screw_like → Bearings
e44d2765-7436-46d2-b4c0-1d40e2296939.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e44d2765-7436-46d2-b4c0-1d40e2296939.graphml,Screw_like,Bearings,0.9920450448989868,Screw_like → Bearings
8a34028a-3e9c-4bb2-a7ce-002e8156e16f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/8a34028a-3e9c-4bb2-a7ce-002e8156e16f.graphml,Screw_like,Toroidal_fastener,0.9306462407112122,Screw_like → Toroidal_fastener
0c392914-53d7-43fd-89b8-93e3bf46f224.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/0c392914-53d7-43fd-89b8-93e3bf46f224.graphml,Screw_like,Bearings,0.9497743248939514,Screw_like → Bearings
5c89e7e3-86a0-4857-90f0-239f9bb42f0e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5c89e7e3-86a0-4857-90f0-239f9bb42f0e.graphml,Screw_like,Bearings,0.9999275207519531,Screw_like → Bearings
b803a7a8-6311-421f-8a73-d214cdcb9a3f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b803a7a8-6311-421f-8a73-d214cdcb9a3f.graphml,Screw_like,Bearings,0.9999327659606934,Screw_like → Bearings
169aaffc-37ff-4913-adb6-c2d563ee40c6.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/169aaffc-37ff-4913-adb6-c2d563ee40c6.graphml,Screw_like,Bearings,0.9999996423721313,Screw_like → Bearings
53d59978-d30d-4b9b-b2dc-185c4f29a1e9.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/53d59978-d30d-4b9b-b2dc-185c4f29a1e9.graphml,Screw_like,Bearings,0.9999958276748657,Screw_like → Bearings
68f8caa9-6451-4c8f-88de-3404606ce462.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/68f8caa9-6451-4c8f-88de-3404606ce462.graphml,Screw_like,Bearings,0.9971935153007507,Screw_like → Bearings
e0b8ace6-76f5-451a-9c4a-7a5cfca8c07e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e0b8ace6-76f5-451a-9c4a-7a5cfca8c07e.graphml,Screw_like,Bearings,0.9127134680747986,Screw_like → Bearings
3776d9e3-7447-46bc-9ed0-6175c4ac6b0e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3776d9e3-7447-46bc-9ed0-6175c4ac6b0e.graphml,Screw_like,Toroidal_fastener,0.8859133124351501,Screw_like → Toroidal_fastener
3b921a94-283e-4c53-af7e-a530d1ce3652.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3b921a94-283e-4c53-af7e-a530d1ce3652.graphml,Screw_like,Toroidal_fastener,0.9308440089225769,Screw_like → Toroidal_fastener
a8b19bb1-8a85-4ca3-b167-bdde34dd9b9e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a8b19bb1-8a85-4ca3-b167-bdde34dd9b9e.graphml,Screw_like,Toroidal_fastener,0.8284459710121155,Screw_like → Toroidal_fastener
61ab7dc9-91e5-414b-8efb-f979a89d14e2.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/61ab7dc9-91e5-414b-8efb-f979a89d14e2.graphml,Screw_like,Bearings,0.774582028388977,Screw_like → Bearings
dd0d8e71-dcc1-4d70-b47d-685b13745329.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/dd0d8e71-dcc1-4d70-b47d-685b13745329.graphml,Screw_like,Toroidal_fastener,0.9999901056289673,Screw_like → Toroidal_fastener
bfbcd1ca-ec9d-42a5-a086-0e704f559a95.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/bfbcd1ca-ec9d-42a5-a086-0e704f559a95.graphml,Screw_like,Toroidal_fastener,0.9882842302322388,Screw_like → Toroidal_fastener
72954dec-0f6a-4e1a-81e2-88c406548d3c.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/72954dec-0f6a-4e1a-81e2-88c406548d3c.graphml,Screw_like,Bearings,0.9999294281005859,Screw_like → Bearings
a94ca257-589a-4038-94fa-415eb7f3dfcc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a94ca257-589a-4038-94fa-415eb7f3dfcc.graphml,Screw_like,Toroidal_fastener,0.9999990463256836,Screw_like → Toroidal_fastener
a691c4b2-52e9-4081-b698-ceeff8de8939.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a691c4b2-52e9-4081-b698-ceeff8de8939.graphml,Screw_like,Bearings,0.8391224145889282,Screw_like → Bearings
962bb2e5-11ea-4e1a-9a67-3e44ecebd1bc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/962bb2e5-11ea-4e1a-9a67-3e44ecebd1bc.graphml,Screw_like,Bearings,0.9951320886611938,Screw_like → Bearings
864fd8ba-647c-4713-9cca-2df807c7b26a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/864fd8ba-647c-4713-9cca-2df807c7b26a.graphml,Screw_like,Toroidal_fastener,0.9999381303787231,Screw_like → Toroidal_fastener
e690186b-3d51-4487-9746-cb1305d5b959.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e690186b-3d51-4487-9746-cb1305d5b959.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
3d3ca598-4257-47d3-a75e-dd5afd80d9e1.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3d3ca598-4257-47d3-a75e-dd5afd80d9e1.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,Screw_like,Nuts,0.9799204468727112,Screw_like → Nuts
b4f38519-3e74-4fcd-8e39-9b3363fe2fde.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b4f38519-3e74-4fcd-8e39-9b3363fe2fde.graphml,Screw_like,Toroidal_fastener,0.8236901760101318,Screw_like → Toroidal_fastener
001ca2d6-b88f-4ea3-b991-93a4e5ac1f5e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/001ca2d6-b88f-4ea3-b991-93a4e5ac1f5e.graphml,Screw_like,Bearings,0.9999327659606934,Screw_like → Bearings
257021d0-e500-4933-9692-036b3f06f073.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/257021d0-e500-4933-9692-036b3f06f073.graphml,Screw_like,Toroidal_fastener,0.9884675145149231,Screw_like → Toroidal_fastener
18dd20bb-1f8d-4911-a301-a7bd3ad303db.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/18dd20bb-1f8d-4911-a301-a7bd3ad303db.graphml,Screw_like,Bearings,0.9999829530715942,Screw_like → Bearings
a682f22e-aec1-45eb-9300-d3ae93d7693a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a682f22e-aec1-45eb-9300-d3ae93d7693a.graphml,Screw_like,Toroidal_fastener,0.996910035610199,Screw_like → Toroidal_fastener
51070640-e2ab-486f-9d34-61d7d6546da5.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/51070640-e2ab-486f-9d34-61d7d6546da5.graphml,Screw_like,Bearings,0.9999978542327881,Screw_like → Bearings
042a0e91-0a05-4225-a0de-93dca6674937.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/042a0e91-0a05-4225-a0de-93dca6674937.graphml,Screw_like,Bearings,0.9988765120506287,Screw_like → Bearings
6e4b20f5-ebfe-4082-812a-7c80ba64dd27.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/6e4b20f5-ebfe-4082-812a-7c80ba64dd27.graphml,Screw_like,Bearings,0.6524949073791504,Screw_like → Bearings
86941ea1-802d-433e-9e7b-4209c806eb09.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/86941ea1-802d-433e-9e7b-4209c806eb09.graphml,Screw_like,Bearings,0.9985771179199219,Screw_like → Bearings
5bbe6b1a-8d28-490f-8f06-8695412f9cae.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5bbe6b1a-8d28-490f-8f06-8695412f9cae.graphml,Screw_like,Bearings,0.999948263168335,Screw_like → Bearings
1dfe3b57-9bf6-4a61-98d8-7395a0ed688d.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/1dfe3b57-9bf6-4a61-98d8-7395a0ed688d.graphml,Screw_like,Bearings,0.5081279277801514,Screw_like → Bearings
b2a64ea6-9c15-4fd1-9d81-666c4d9e3034.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b2a64ea6-9c15-4fd1-9d81-666c4d9e3034.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
04bb6754-2c62-44cf-8faf-11e8d147334f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/04bb6754-2c62-44cf-8faf-11e8d147334f.graphml,Screw_like,Bearings,0.9998917579650879,Screw_like → Bearings
21be7f2e-5a83-4f2a-a7e5-0ecbb682cf48.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/21be7f2e-5a83-4f2a-a7e5-0ecbb682cf48.graphml,Screw_like,Bearings,1.0,Screw_like → Bearings
e4676363-b497-4c9a-82a8-597414d10a14.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e4676363-b497-4c9a-82a8-597414d10a14.graphml,Screw_like,Bearings,0.9999958276748657,Screw_like → Bearings
2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,Hinges,Power_transmission,0.4754585325717926,Hinges → Power_transmission
2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,Hinges,Screw_like,0.52424556016922,Hinges → Screw_like
83a09caf-2766-409d-b61c-898889a4da84.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/83a09caf-2766-409d-b61c-898889a4da84.graphml,Hinges,Power_transmission,0.4740862250328064,Hinges → Power_transmission
362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,Hinges,Power_transmission,0.46136000752449036,Hinges → Power_transmission
61e48497-6988-4483-bd78-2f60c4a27b73.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/61e48497-6988-4483-bd78-2f60c4a27b73.graphml,Hinges,Nuts,0.49927252531051636,Hinges → Nuts
088cd58d-474f-4dac-9268-6cf07be2354d.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/088cd58d-474f-4dac-9268-6cf07be2354d.graphml,Hinges,Power_transmission,0.5106470584869385,Hinges → Power_transmission
3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,Hinges,Power_transmission,0.4603303372859955,Hinges → Power_transmission
