filename,file_path,true_class,predicted_class,confidence,error_type
exammodelsankuranubhav8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav8.graphml,Pipes,Slotted_head_screw,0.416458398103714,Pipes → Slotted_head_screw
mpraopart8.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart8.graphml,Pipes,Ironbar,0.22523891925811768,Pipes → Ironbar
mpraopart1.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart1.graphml,Pipes,Gears,0.44711175560951233,Pipes → Gears
44965k435.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k435.graphml,Pipes,Bushings,0.6256521940231323,Pipes → Bushings
raipipemodel0.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel0.graphml,Pipes,Nuts,0.45218759775161743,Pipes → Nuts
44965k432.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k432.graphml,Pipes,Bushings,0.9147382378578186,Pipes → Bushings
mpraopart3.graphml,../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart3.graphml,Pipes,Brackets,0.33882489800453186,Pipes → Brackets
82a10c03-3c75-479f-bd5d-731dd64b2957.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/82a10c03-3c75-479f-bd5d-731dd64b2957.graphml,Bolts,Socket_head_screw,0.4199668765068054,Bolts → Socket_head_screw
a9f67ea8-82d3-4035-82c9-901f4eb5ec73.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a9f67ea8-82d3-4035-82c9-901f4eb5ec73.graphml,Bolts,O_rings,0.9999992847442627,Bolts → O_rings
9dd7c2bc-27ef-4f4d-aaba-c883060e219b.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/9dd7c2bc-27ef-4f4d-aaba-c883060e219b.graphml,Bolts,O_rings,1.0,Bolts → O_rings
5a415460-1ad3-448e-9971-103f0998181b.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5a415460-1ad3-448e-9971-103f0998181b.graphml,Bolts,O_rings,0.9989476799964905,Bolts → O_rings
8a17f051-e710-490a-8ded-b8aee3b6b156.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/8a17f051-e710-490a-8ded-b8aee3b6b156.graphml,Bolts,O_rings,0.7010122537612915,Bolts → O_rings
be0fac89-cddd-469a-a804-904bf28ee601.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/be0fac89-cddd-469a-a804-904bf28ee601.graphml,Bolts,Brackets,0.9985983967781067,Bolts → Brackets
d9b30222-5044-4aa4-a3b9-b88e8240a6f1.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/d9b30222-5044-4aa4-a3b9-b88e8240a6f1.graphml,Bolts,O_rings,0.9999996423721313,Bolts → O_rings
0104d35f-dd86-4886-b7a1-60f217f17add.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/0104d35f-dd86-4886-b7a1-60f217f17add.graphml,Bolts,Brackets,0.9999973773956299,Bolts → Brackets
73e5c6c1-e0a4-4b16-a351-3ce3709f0715.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/73e5c6c1-e0a4-4b16-a351-3ce3709f0715.graphml,Bolts,Brackets,0.9999988079071045,Bolts → Brackets
88219293-34e7-481d-81f5-af2f5d621ba7.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/88219293-34e7-481d-81f5-af2f5d621ba7.graphml,Bolts,Brackets,0.999998927116394,Bolts → Brackets
4dfd1fd3-29db-458a-a3d6-47be46f89401.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/4dfd1fd3-29db-458a-a3d6-47be46f89401.graphml,Bolts,O_rings,1.0,Bolts → O_rings
447f7324-1201-4b3e-8818-ff1e8c0dd6a2.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/447f7324-1201-4b3e-8818-ff1e8c0dd6a2.graphml,Bolts,O_rings,1.0,Bolts → O_rings
ce3c25e6-8e02-473f-9074-059a80c7fb75.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ce3c25e6-8e02-473f-9074-059a80c7fb75.graphml,Bolts,Brackets,0.9744042158126831,Bolts → Brackets
db411203-ac1e-49db-82bc-6a446c3079bd.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/db411203-ac1e-49db-82bc-6a446c3079bd.graphml,Bolts,O_rings,0.9999690055847168,Bolts → O_rings
45001c5a-3184-4476-b298-38d7f3174718.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/45001c5a-3184-4476-b298-38d7f3174718.graphml,Bolts,Brackets,0.9967241883277893,Bolts → Brackets
756f5af7-1fb3-426e-9a12-93d115758dc4.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/756f5af7-1fb3-426e-9a12-93d115758dc4.graphml,Bolts,O_rings,1.0,Bolts → O_rings
ee29d42d-9513-467a-b192-e3d77a424128.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ee29d42d-9513-467a-b192-e3d77a424128.graphml,Bolts,O_rings,0.9998939037322998,Bolts → O_rings
36bc8f71-8b6d-4d8e-a20a-679bdc0c50dd.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/36bc8f71-8b6d-4d8e-a20a-679bdc0c50dd.graphml,Bolts,O_rings,0.8960559368133545,Bolts → O_rings
00f6ebb6-7897-44b7-b362-d470e1b2041e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/00f6ebb6-7897-44b7-b362-d470e1b2041e.graphml,Bolts,O_rings,1.0,Bolts → O_rings
b872ebbc-27dd-45f2-a107-d428f5bc031e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b872ebbc-27dd-45f2-a107-d428f5bc031e.graphml,Bolts,O_rings,1.0,Bolts → O_rings
37abdc80-2cf3-4975-8491-f2b69ddb1c72.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/37abdc80-2cf3-4975-8491-f2b69ddb1c72.graphml,Bolts,O_rings,1.0,Bolts → O_rings
333fed7f-ef62-4dc9-85bd-a3f46ec8177e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/333fed7f-ef62-4dc9-85bd-a3f46ec8177e.graphml,Bolts,O_rings,0.896055281162262,Bolts → O_rings
86ccd4e0-d4f2-4b21-8dd8-ef64e1b23150.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/86ccd4e0-d4f2-4b21-8dd8-ef64e1b23150.graphml,Bolts,Socket_head_screw,0.9610663652420044,Bolts → Socket_head_screw
c82dd799-765e-4b03-8295-88524c02239a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/c82dd799-765e-4b03-8295-88524c02239a.graphml,Bolts,O_rings,1.0,Bolts → O_rings
e075dc78-4a73-4e53-b6a6-b25f48e6830d.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e075dc78-4a73-4e53-b6a6-b25f48e6830d.graphml,Bolts,Brackets,0.9351332187652588,Bolts → Brackets
f29bbedc-644a-4b00-ab99-dbbc867f0ea8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/f29bbedc-644a-4b00-ab99-dbbc867f0ea8.graphml,Bolts,Socket_head_screw,0.9803848266601562,Bolts → Socket_head_screw
83bea301-5ae7-43da-877e-68a24029f334.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/83bea301-5ae7-43da-877e-68a24029f334.graphml,Bolts,O_rings,1.0,Bolts → O_rings
9c7464f9-a3a3-4959-9cc5-bec2cfb150fc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/9c7464f9-a3a3-4959-9cc5-bec2cfb150fc.graphml,Bolts,Brackets,0.999998927116394,Bolts → Brackets
accb9f41-e2ef-4cda-80b7-3f88e0d260fe.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/accb9f41-e2ef-4cda-80b7-3f88e0d260fe.graphml,Bolts,O_rings,0.9989691972732544,Bolts → O_rings
ab3dd0eb-8600-42ce-8fa3-6cb4fd277e45.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/ab3dd0eb-8600-42ce-8fa3-6cb4fd277e45.graphml,Bolts,O_rings,1.0,Bolts → O_rings
cf09c258-dc9e-49c8-9df4-485da1852f07.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/cf09c258-dc9e-49c8-9df4-485da1852f07.graphml,Bolts,Brackets,0.9999994039535522,Bolts → Brackets
4af67d96-2157-4a6c-a113-30ea97d9d729.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/4af67d96-2157-4a6c-a113-30ea97d9d729.graphml,Bolts,Hinges,0.567881166934967,Bolts → Hinges
50050565-de50-425a-b04c-db66fe587d7c.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/50050565-de50-425a-b04c-db66fe587d7c.graphml,Bolts,O_rings,0.9997091889381409,Bolts → O_rings
7fa6583d-b25d-4858-a47c-760aeac1adfb.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/7fa6583d-b25d-4858-a47c-760aeac1adfb.graphml,Bolts,O_rings,0.9999991655349731,Bolts → O_rings
e44d2765-7436-46d2-b4c0-1d40e2296939.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e44d2765-7436-46d2-b4c0-1d40e2296939.graphml,Bolts,Brackets,0.9365535378456116,Bolts → Brackets
8a34028a-3e9c-4bb2-a7ce-002e8156e16f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/8a34028a-3e9c-4bb2-a7ce-002e8156e16f.graphml,Bolts,O_rings,1.0,Bolts → O_rings
0c392914-53d7-43fd-89b8-93e3bf46f224.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/0c392914-53d7-43fd-89b8-93e3bf46f224.graphml,Bolts,O_rings,1.0,Bolts → O_rings
5c89e7e3-86a0-4857-90f0-239f9bb42f0e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5c89e7e3-86a0-4857-90f0-239f9bb42f0e.graphml,Bolts,O_rings,0.9999690055847168,Bolts → O_rings
b803a7a8-6311-421f-8a73-d214cdcb9a3f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b803a7a8-6311-421f-8a73-d214cdcb9a3f.graphml,Bolts,O_rings,0.9014166593551636,Bolts → O_rings
169aaffc-37ff-4913-adb6-c2d563ee40c6.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/169aaffc-37ff-4913-adb6-c2d563ee40c6.graphml,Bolts,Hinges,0.3590652346611023,Bolts → Hinges
53d59978-d30d-4b9b-b2dc-185c4f29a1e9.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/53d59978-d30d-4b9b-b2dc-185c4f29a1e9.graphml,Bolts,O_rings,0.9989476799964905,Bolts → O_rings
68f8caa9-6451-4c8f-88de-3404606ce462.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/68f8caa9-6451-4c8f-88de-3404606ce462.graphml,Bolts,Brackets,0.5143686532974243,Bolts → Brackets
e0b8ace6-76f5-451a-9c4a-7a5cfca8c07e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e0b8ace6-76f5-451a-9c4a-7a5cfca8c07e.graphml,Bolts,O_rings,1.0,Bolts → O_rings
3776d9e3-7447-46bc-9ed0-6175c4ac6b0e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3776d9e3-7447-46bc-9ed0-6175c4ac6b0e.graphml,Bolts,O_rings,1.0,Bolts → O_rings
3b921a94-283e-4c53-af7e-a530d1ce3652.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3b921a94-283e-4c53-af7e-a530d1ce3652.graphml,Bolts,O_rings,1.0,Bolts → O_rings
a8b19bb1-8a85-4ca3-b167-bdde34dd9b9e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a8b19bb1-8a85-4ca3-b167-bdde34dd9b9e.graphml,Bolts,O_rings,1.0,Bolts → O_rings
61ab7dc9-91e5-414b-8efb-f979a89d14e2.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/61ab7dc9-91e5-414b-8efb-f979a89d14e2.graphml,Bolts,O_rings,1.0,Bolts → O_rings
dd0d8e71-dcc1-4d70-b47d-685b13745329.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/dd0d8e71-dcc1-4d70-b47d-685b13745329.graphml,Bolts,O_rings,1.0,Bolts → O_rings
bfbcd1ca-ec9d-42a5-a086-0e704f559a95.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/bfbcd1ca-ec9d-42a5-a086-0e704f559a95.graphml,Bolts,O_rings,1.0,Bolts → O_rings
72954dec-0f6a-4e1a-81e2-88c406548d3c.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/72954dec-0f6a-4e1a-81e2-88c406548d3c.graphml,Bolts,O_rings,0.9976984858512878,Bolts → O_rings
a94ca257-589a-4038-94fa-415eb7f3dfcc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a94ca257-589a-4038-94fa-415eb7f3dfcc.graphml,Bolts,O_rings,1.0,Bolts → O_rings
a691c4b2-52e9-4081-b698-ceeff8de8939.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a691c4b2-52e9-4081-b698-ceeff8de8939.graphml,Bolts,O_rings,0.9999731779098511,Bolts → O_rings
962bb2e5-11ea-4e1a-9a67-3e44ecebd1bc.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/962bb2e5-11ea-4e1a-9a67-3e44ecebd1bc.graphml,Bolts,O_rings,0.9999991655349731,Bolts → O_rings
6665e94e-3519-4ce4-8f02-7f5fc308eccf.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/6665e94e-3519-4ce4-8f02-7f5fc308eccf.graphml,Bolts,O_rings,0.9999935626983643,Bolts → O_rings
864fd8ba-647c-4713-9cca-2df807c7b26a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/864fd8ba-647c-4713-9cca-2df807c7b26a.graphml,Bolts,O_rings,1.0,Bolts → O_rings
e690186b-3d51-4487-9746-cb1305d5b959.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e690186b-3d51-4487-9746-cb1305d5b959.graphml,Bolts,Hinges,0.34672799706459045,Bolts → Hinges
3d3ca598-4257-47d3-a75e-dd5afd80d9e1.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/3d3ca598-4257-47d3-a75e-dd5afd80d9e1.graphml,Bolts,Brackets,0.9967241883277893,Bolts → Brackets
90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/90a6bba0-c334-4aca-ade5-9d5f856277b8.graphml,Bolts,Shafts,1.0,Bolts → Shafts
b4f38519-3e74-4fcd-8e39-9b3363fe2fde.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b4f38519-3e74-4fcd-8e39-9b3363fe2fde.graphml,Bolts,O_rings,1.0,Bolts → O_rings
001ca2d6-b88f-4ea3-b991-93a4e5ac1f5e.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/001ca2d6-b88f-4ea3-b991-93a4e5ac1f5e.graphml,Bolts,O_rings,0.9014155268669128,Bolts → O_rings
257021d0-e500-4933-9692-036b3f06f073.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/257021d0-e500-4933-9692-036b3f06f073.graphml,Bolts,O_rings,1.0,Bolts → O_rings
18dd20bb-1f8d-4911-a301-a7bd3ad303db.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/18dd20bb-1f8d-4911-a301-a7bd3ad303db.graphml,Bolts,Socket_head_screw,0.8850275278091431,Bolts → Socket_head_screw
a682f22e-aec1-45eb-9300-d3ae93d7693a.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/a682f22e-aec1-45eb-9300-d3ae93d7693a.graphml,Bolts,Brackets,0.6572657823562622,Bolts → Brackets
51070640-e2ab-486f-9d34-61d7d6546da5.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/51070640-e2ab-486f-9d34-61d7d6546da5.graphml,Bolts,Hinges,0.4794624149799347,Bolts → Hinges
042a0e91-0a05-4225-a0de-93dca6674937.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/042a0e91-0a05-4225-a0de-93dca6674937.graphml,Bolts,O_rings,1.0,Bolts → O_rings
6e4b20f5-ebfe-4082-812a-7c80ba64dd27.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/6e4b20f5-ebfe-4082-812a-7c80ba64dd27.graphml,Bolts,O_rings,1.0,Bolts → O_rings
86941ea1-802d-433e-9e7b-4209c806eb09.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/86941ea1-802d-433e-9e7b-4209c806eb09.graphml,Bolts,O_rings,0.9969664216041565,Bolts → O_rings
5bbe6b1a-8d28-490f-8f06-8695412f9cae.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/5bbe6b1a-8d28-490f-8f06-8695412f9cae.graphml,Bolts,O_rings,0.908084511756897,Bolts → O_rings
1dfe3b57-9bf6-4a61-98d8-7395a0ed688d.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/1dfe3b57-9bf6-4a61-98d8-7395a0ed688d.graphml,Bolts,O_rings,1.0,Bolts → O_rings
b2a64ea6-9c15-4fd1-9d81-666c4d9e3034.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/b2a64ea6-9c15-4fd1-9d81-666c4d9e3034.graphml,Bolts,Brackets,0.9999997615814209,Bolts → Brackets
04bb6754-2c62-44cf-8faf-11e8d147334f.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/04bb6754-2c62-44cf-8faf-11e8d147334f.graphml,Bolts,Socket_head_screw,0.5948786735534668,Bolts → Socket_head_screw
21be7f2e-5a83-4f2a-a7e5-0ecbb682cf48.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/21be7f2e-5a83-4f2a-a7e5-0ecbb682cf48.graphml,Bolts,Hinges,0.4996674954891205,Bolts → Hinges
e4676363-b497-4c9a-82a8-597414d10a14.graphml,../../dataset/Split/graph/testing_ood/Holebolts With Shoulders--bolts/e4676363-b497-4c9a-82a8-597414d10a14.graphml,Bolts,O_rings,0.9989476799964905,Bolts → O_rings
2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ccdb7e3-ee4f-43af-84d9-b28ac7a46029.graphml,Hinges,Brackets,0.7037095427513123,Hinges → Brackets
2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/2ed94e12-6e57-4869-8c0f-9261a96a8ab2.graphml,Hinges,Ironbar,0.5510574579238892,Hinges → Ironbar
83a09caf-2766-409d-b61c-898889a4da84.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/83a09caf-2766-409d-b61c-898889a4da84.graphml,Hinges,Brackets,0.769354522228241,Hinges → Brackets
362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/362ca9e7-d812-45cc-b911-5c0034c69fac.graphml,Hinges,Brackets,0.8070446252822876,Hinges → Brackets
61e48497-6988-4483-bd78-2f60c4a27b73.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/61e48497-6988-4483-bd78-2f60c4a27b73.graphml,Hinges,Ironbar,0.23740416765213013,Hinges → Ironbar
088cd58d-474f-4dac-9268-6cf07be2354d.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/088cd58d-474f-4dac-9268-6cf07be2354d.graphml,Hinges,Brackets,0.9577224850654602,Hinges → Brackets
3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/3909f38b-c253-4fc6-85b4-6a34dd9dd1e6.graphml,Hinges,Brackets,0.8128625154495239,Hinges → Brackets
25f4dc7c-4969-44bc-858a-07baf70ae454.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/25f4dc7c-4969-44bc-858a-07baf70ae454.graphml,Hinges,Brackets,0.9419329166412354,Hinges → Brackets
ecc09ef0-4913-4af4-97d2-26d3ad3b1ae5.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/ecc09ef0-4913-4af4-97d2-26d3ad3b1ae5.graphml,Hinges,Ironbar,0.43277600407600403,Hinges → Ironbar
a6883177-aa47-438e-876a-7ef4f13dad6b.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/a6883177-aa47-438e-876a-7ef4f13dad6b.graphml,Hinges,Brackets,0.6822654604911804,Hinges → Brackets
68b7c1d6-d197-4b1e-982c-6c2b20d0765f.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/68b7c1d6-d197-4b1e-982c-6c2b20d0765f.graphml,Hinges,Ironbar,0.4934161901473999,Hinges → Ironbar
366330ce-7e50-4430-b2bd-57673d64e5b6.graphml,../../dataset/Split/graph/testing_ood/Strut Channel Floor Mount-hinge/366330ce-7e50-4430-b2bd-57673d64e5b6.graphml,Hinges,Brackets,0.9800277352333069,Hinges → Brackets
